Customer_ID,Date,Narration,Cheque Reference Number,Value Date,Withdrawal Amount,Deposit Amount,Closing Balance
CUST_00000291,2025-06-15 14:30:31,UPI-Zomato-zomato.pay@@okicici-HDFC0000060-435078054344,435078054344,2025-06-15,929.79,0.0,7441.66
CUST_00000291,2025-06-19 10:31:37,UPI-Refund-amazon.refunds@@okicici-PAYTM0123456-472266076113,472266076113,2025-06-19,0.0,2528.31,9969.97
CUST_00000291,2025-06-23 06:33:11,UPI-IRCTC-irctc.e-ticketing@@ibl-SBIN0001234-400916319777,400916319777,2025-06-23,1988.41,0.0,7981.56
CUST_00000291,2025-06-27 02:59:18,UPI-Swiggy-swiggy.orders@@okhdfcbank-ICIC0000011-503153404325,503153404325,2025-06-27,783.75,0.0,7197.81
CUST_00000291,2025-06-30 23:02:31,UPI-AirtelRecharge-airtel.bill@@paytm-SBIN0001234-417388335750,417388335750,2025-06-30,2425.63,0.0,4772.18
CUST_00000291,2025-07-04 18:49:00,UPI-Blinkit-blinkit.commerce@@okhdfcbank-UTIB0001001-454589054180,454589054180,2025-07-04,875.17,0.0,3897.01
CUST_00000291,2025-07-08 15:27:58,UPI-BigBasket-bigbasket@@ibl-SBIN0001234-445374415756,445374415756,2025-07-08,54.73,0.0,3842.28
CUST_00000291,2025-07-12 11:15:46,UPI-UberIndia-uber.pay@@ibl-HDFC0000060-447249564631,447249564631,2025-07-12,648.18,0.0,3194.1
CUST_00000291,2025-07-16 07:13:56,UPI-AmazonPay-amazonpay@@okicici-PAYTM0123456-522520315569,522520315569,2025-07-16,21.16,0.0,3172.94
CUST_00000291,2025-07-20 03:45:27,UPI-IRCTC-irctc.e-ticketing@@okicici-SBIN0001234-594399403911,594399403911,2025-07-20,666.82,0.0,2506.12
CUST_00000291,2025-07-24 00:04:16,POS-NETC FASTag Recharge-595927679769,595927679769,2025-07-24,314.58,0.0,2191.54
CUST_00000291,2025-07-27 20:47:43,UPI-Zomato-zomato.pay@@ibl-HDFC0000060-465245406455,465245406455,2025-07-27,334.17,0.0,1857.37
CUST_00000291,2025-07-31 16:22:29,UPI-GrowwNextbill-groww.mf@@okicici-ICIC0000011-565063886057,565063886057,2025-07-31,354.45,0.0,1502.92
CUST_00000291,2025-08-04 12:55:52,UPI-ZerodhaBroking-zerodha.sip@@ybl-HDFC0000060-405130551040,405130551040,2025-08-04,516.96,0.0,985.96
CUST_00000291,2025-08-08 09:04:38,UPI-AmazonPay-amazonpay@@okaxis-PAYTM0123456-437698359063,437698359063,2025-08-08,50.16,0.0,935.8
CUST_00000291,2025-08-12 05:40:59,ATM-WDL-NFS-472467370514-MAIN BRANCH,472467370514,2025-08-12,59.87,0.0,875.93
CUST_00000291,2025-08-16 01:32:08,UPI-BigBasket-bigbasket@@paytm-SBIN0001234-431061070427,431061070427,2025-08-16,161.12,0.0,714.81
CUST_00000291,2025-08-19 21:58:04,ACH-CR-SALARY-GUPTALTD-NETSALARY-473772667639,473772667639,2025-08-19,0.0,102495.3,103210.11
CUST_00000291,2025-08-23 18:11:11,UPI-DividendCredit-zerodha.payout@@okaxis-HDFC0000060-425050110146,425050110146,2025-08-23,0.0,3561.83,106771.94
CUST_00000291,2025-08-27 14:20:05,UPI-Zomato-zomato.pay@@okhdfcbank-HDFC0000060-579643737300,579643737300,2025-08-27,18034.59,0.0,88737.35
CUST_00000291,2025-08-31 10:29:00,ATM-WDL-S1AC524424398793-SBI ATM TOWN CENTER,524424398793,2025-08-31,1092.69,0.0,87644.66
CUST_00000291,2025-09-04 06:02:20,UPI-DividendCredit-zerodha.payout@@okhdfcbank-HDFC0000060-531436838876,531436838876,2025-09-04,0.0,8148.0,95792.66
CUST_00000291,2025-09-08 03:08:41,UPI-GrowwNextbill-groww.mf@@ybl-ICIC0000011-423507655079,423507655079,2025-09-08,6338.45,0.0,89454.21
CUST_00000291,2025-09-11 23:11:48,ATM-WDL-S1AC510433547472-SBI ATM TOWN CENTER,510433547472,2025-09-11,15904.61,0.0,73549.6
CUST_00000291,2025-09-15 19:04:02,ATM-WDL-NFS-590977277730-MAIN BRANCH,590977277730,2025-09-15,21678.12,0.0,51871.48
CUST_00000291,2025-09-19 14:59:44,UPI-Refund-amazon.refunds@@okhdfcbank-PAYTM0123456-515254680740,515254680740,2025-09-19,0.0,2771.96,54643.44
CUST_00000291,2025-09-23 11:58:37,UPI-AirtelRecharge-airtel.bill@@okicici-SBIN0001234-565809959775,565809959775,2025-09-23,11435.68,0.0,43207.76
CUST_00000291,2025-09-27 07:59:24,UPI-Myntra-myntra.fashion@@okicici-ICIC0000011-446644214080,446644214080,2025-09-27,6823.94,0.0,36383.82
CUST_00000291,2025-10-01 03:31:13,UPI-UberIndia-uber.pay@@ibl-HDFC0000060-520215750843,520215750843,2025-10-01,6022.8,0.0,30361.02
CUST_00000291,2025-10-05 00:14:12,UPI-BESCOM-bescom.utility@@okhdfcbank-CNRB0001122-522241281126,522241281126,2025-10-05,488.39,0.0,29872.63
CUST_00000291,2025-10-08 20:48:32,UPI-IRCTC-irctc.e-ticketing@@ibl-SBIN0001234-494211472755,494211472755,2025-10-08,275.55,0.0,29597.08
CUST_00000291,2025-10-12 16:38:05,UPI-TataPower-tatapower.bill@@ybl-UTIB0001001-513377401469,513377401469,2025-10-12,763.83,0.0,28833.25
CUST_00000291,2025-10-16 12:51:45,UPI-BigBasket-bigbasket@@paytm-SBIN0001234-537724097231,537724097231,2025-10-16,9891.54,0.0,18941.71
CUST_00000291,2025-10-20 09:06:19,UPI-DividendCredit-zerodha.payout@@okhdfcbank-HDFC0000060-450895338679,450895338679,2025-10-20,0.0,1242.64,20184.35
CUST_00000291,2025-10-24 05:01:21,UPI-Zomato-zomato.pay@@ibl-HDFC0000060-564146623412,564146623412,2025-10-24,1135.29,0.0,19049.06
CUST_00000291,2025-10-28 01:34:19,UPI-TataPower-tatapower.bill@@paytm-UTIB0001001-422753082162,422753082162,2025-10-28,1732.53,0.0,17316.53
CUST_00000291,2025-10-31 22:05:41,POS-NETC FASTag Recharge-541881176001,541881176001,2025-10-31,5425.88,0.0,11890.65
CUST_00000291,2025-11-04 17:52:52,ATM-WDL-S1AC487838306743-SBI ATM TOWN CENTER,487838306743,2025-11-04,1576.46,0.0,10314.19
CUST_00000291,2025-11-08 14:11:23,UPI-Refund-amazon.refunds@@ybl-PAYTM0123456-578753534169,578753534169,2025-11-08,0.0,934.8,11248.99
CUST_00000291,2025-11-12 10:19:15,UPI-OlaCabs-olacabs@@ibl-ICIC0000011-405309552076,405309552076,2025-11-12,1296.65,0.0,9952.34
CUST_00000291,2025-11-16 06:12:19,UPI-TataPower-tatapower.bill@@ybl-UTIB0001001-461670975408,461670975408,2025-11-16,2590.55,0.0,7361.79
CUST_00000291,2025-11-20 02:35:58,POS-NETC FASTag Recharge-558548270269,558548270269,2025-11-20,1578.81,0.0,5782.98
CUST_00000291,2025-11-23 23:06:41,UPI-Swiggy-swiggy.orders@@ibl-ICIC0000011-498201275374,498201275374,2025-11-23,2023.16,0.0,3759.82
CUST_00000291,2025-11-27 19:26:31,UPI-TataPower-tatapower.bill@@ibl-UTIB0001001-453639593779,453639593779,2025-11-27,1233.24,0.0,2526.58
CUST_00000291,2025-12-01 15:27:07,UPI-Swiggy-swiggy.orders@@ibl-ICIC0000011-562672941560,562672941560,2025-12-01,694.79,0.0,1831.79
CUST_00000291,2025-12-05 11:44:36,UPI-Flipkart-flipkart.pay@@okhdfcbank-HDFC0000060-449473965755,449473965755,2025-12-05,568.52,0.0,1263.27
CUST_00000291,2025-12-09 08:06:47,UPI-Flipkart-flipkart.pay@@ybl-HDFC0000060-420291181139,420291181139,2025-12-09,312.21,0.0,951.06
CUST_00000291,2025-12-13 04:00:10,NEFT-CR-GUPTALTD-MONTHLY SALARY-574898668136,574898668136,2025-12-13,0.0,83289.4,84240.46
CUST_00000291,2025-12-17 00:23:02,UPI-AirtelRecharge-airtel.bill@@okaxis-SBIN0001234-595230259360,595230259360,2025-12-17,29318.21,0.0,54922.25
CUST_00000291,2025-12-20 19:54:59,UPI-PaytmMoneyLtd-PaytmMoney.MFAUTOPAY.BRK@@ybl-UTIB0001001-573229302093,573229302093,2025-12-20,9126.0,0.0,45796.25
CUST_00000291,2025-12-24 16:36:59,UPI-DividendCredit-zerodha.payout@@ybl-HDFC0000060-402624669319,402624669319,2025-12-24,0.0,479.95,46276.2
CUST_00000291,2025-12-28 12:24:38,UPI-Blinkit-blinkit.commerce@@ybl-UTIB0001001-427384459413,427384459413,2025-12-28,8811.58,0.0,37464.62
CUST_00000292,2025-01-01 08:46:56,ATM-WDL-NFS-511982512876-MAIN BRANCH,511982512876,2025-01-01,11664.77,0.0,37947.6
CUST_00000292,2025-01-05 10:27:01,UPI-TataPower-tatapower.bill@@ibl-UTIB0001001-431815553576,431815553576,2025-01-05,3845.32,0.0,34102.28
CUST_00000292,2025-01-09 11:13:34,UPI-Flipkart-flipkart.pay@@okicici-HDFC0000060-578138927945,578138927945,2025-01-09,7051.13,0.0,27051.15
CUST_00000292,2025-01-13 12:37:04,UPI-TataPower-tatapower.bill@@okaxis-UTIB0001001-548754255638,548754255638,2025-01-13,1330.58,0.0,25720.57
CUST_00000292,2025-01-17 14:48:27,UPI-ZerodhaBroking-zerodha.sip@@okhdfcbank-HDFC0000060-577926644534,577926644534,2025-01-17,7756.04,0.0,17964.53
CUST_00000292,2025-01-21 16:01:58,UPI-Refund-amazon.refunds@@okaxis-PAYTM0123456-471841546125,471841546125,2025-01-21,0.0,4578.39,22542.92
CUST_00000292,2025-01-25 16:32:33,UPI-Zepto-zepto.pay@@okicici-KKBK0000456-490015151187,490015151187,2025-01-25,332.94,0.0,22209.98
CUST_00000292,2025-01-29 18:41:16,UPI-Flipkart-flipkart.pay@@okhdfcbank-HDFC0000060-421591146267,421591146267,2025-01-29,3320.27,0.0,18889.71
CUST_00000292,2025-02-02 19:43:40,POS-NETC FASTag Recharge-591167161524,591167161524,2025-02-02,5999.24,0.0,12890.47
CUST_00000292,2025-02-06 21:22:00,UPI-Myntra-myntra.fashion@@okicici-ICIC0000011-561802983314,561802983314,2025-02-06,3541.15,0.0,9349.32
CUST_00000292,2025-02-10 22:33:17,UPI-AmazonPay-amazonpay@@okicici-PAYTM0123456-506208790991,506208790991,2025-02-10,977.96,0.0,8371.36
CUST_00000292,2025-02-14 23:44:44,UPI-Zepto-zepto.pay@@okhdfcbank-KKBK0000456-540177576650,540177576650,2025-02-14,1992.78,0.0,6378.58
CUST_00000292,2025-02-19 00:50:07,ATM-WDL-NFS-467738290097-MAIN BRANCH,467738290097,2025-02-19,1045.82,0.0,5332.76
CUST_00000292,2025-02-23 02:48:19,UPI-TataPower-tatapower.bill@@ibl-UTIB0001001-423608853360,423608853360,2025-02-23,1481.2,0.0,3851.56
CUST_00000292,2025-02-27 03:27:54,ATM-WDL-S1AC490221802585-SBI ATM TOWN CENTER,490221802585,2025-02-27,229.71,0.0,3621.85
CUST_00000292,2025-03-03 04:57:50,ATM-WDL-NFS-532872419733-MAIN BRANCH,532872419733,2025-03-03,1160.97,0.0,2460.88
CUST_00000292,2025-03-07 06:42:42,UPI-Refund-amazon.refunds@@paytm-PAYTM0123456-514113382886,514113382886,2025-03-07,0.0,4056.1,6516.98
CUST_00000292,2025-03-11 07:14:47,UPI-BESCOM-bescom.utility@@okaxis-CNRB0001122-459727089875,459727089875,2025-03-11,1532.4,0.0,4984.58
CUST_00000292,2025-03-15 09:26:23,UPI-Myntra-myntra.fashion@@okaxis-ICIC0000011-534832164519,534832164519,2025-03-15,1615.89,0.0,3368.69
CUST_00000292,2025-03-19 10:01:37,ATM-WDL-S1AC491728201384-SBI ATM TOWN CENTER,491728201384,2025-03-19,1002.38,0.0,2366.31
CUST_00000292,2025-03-23 12:07:02,UPI-Refund-amazon.refunds@@ibl-PAYTM0123456-448645241813,448645241813,2025-03-23,0.0,1464.16,3830.47
CUST_00000292,2025-03-27 13:05:01,UPI-Swiggy-swiggy.orders@@okhdfcbank-ICIC0000011-475089547258,475089547258,2025-03-27,728.58,0.0,3101.89
CUST_00000292,2025-03-31 14:46:02,UPI-Blinkit-blinkit.commerce@@ybl-UTIB0001001-470340250371,470340250371,2025-03-31,1051.36,0.0,2050.53
CUST_00000292,2025-04-04 15:30:38,UPI-DividendCredit-zerodha.payout@@paytm-HDFC0000060-536681753087,536681753087,2025-04-04,0.0,869.77,2920.3
CUST_00000292,2025-04-08 17:02:54,UPI-Blinkit-blinkit.commerce@@ibl-UTIB0001001-424062425413,424062425413,2025-04-08,463.47,0.0,2456.83
CUST_00000292,2025-04-12 18:35:38,UPI-AmazonPay-amazonpay@@okaxis-PAYTM0123456-447655846468,447655846468,2025-04-12,83.46,0.0,2373.37
CUST_00000292,2025-04-16 19:33:57,UPI-BigBasket-bigbasket@@paytm-SBIN0001234-463103504394,463103504394,2025-04-16,47.34,0.0,2326.03
CUST_00000292,2025-04-20 21:19:11,UPI-Refund-amazon.refunds@@ibl-PAYTM0123456-415000718201,415000718201,2025-04-20,0.0,2608.13,4934.16
CUST_00000292,2025-04-24 22:02:24,UPI-AirtelRecharge-airtel.bill@@okicici-SBIN0001234-480080141419,480080141419,2025-04-24,1504.55,0.0,3429.61
CUST_00000292,2025-04-28 23:15:36,UPI-PaytmMoneyLtd-PaytmMoney.MFAUTOPAY.BRK@@paytm-UTIB0001001-415189136820,415189136820,2025-04-28,409.56,0.0,3020.05
CUST_00000292,2025-05-03 00:44:14,ACH-CR-SALARY-KHATRI-NAGY-NETSALARY-423678284322,423678284322,2025-05-03,0.0,96174.8,99194.85
CUST_00000292,2025-05-07 02:44:15,UPI-Refund-amazon.refunds@@okhdfcbank-PAYTM0123456-407889348849,407889348849,2025-05-07,0.0,4209.02,103403.87
CUST_00000292,2025-05-11 03:47:10,ATM-WDL-NFS-478637330326-MAIN BRANCH,478637330326,2025-05-11,34943.54,0.0,68460.33
CUST_00000292,2025-05-15 04:38:05,UPI-Refund-amazon.refunds@@paytm-PAYTM0123456-569409661595,569409661595,2025-05-15,0.0,457.63,68917.96
CUST_00000292,2025-05-19 06:43:52,UPI-AirtelRecharge-airtel.bill@@ybl-SBIN0001234-409147054556,409147054556,2025-05-19,4999.27,0.0,63918.69
CUST_00000292,2025-05-23 07:43:06,UPI-BESCOM-bescom.utility@@okaxis-CNRB0001122-587393417385,587393417385,2025-05-23,21182.41,0.0,42736.28
CUST_00000292,2025-05-27 08:32:48,UPI-DividendCredit-zerodha.payout@@okaxis-HDFC0000060-477846463267,477846463267,2025-05-27,0.0,793.46,43529.74
CUST_00000292,2025-05-31 10:05:42,UPI-IRCTC-irctc.e-ticketing@@okicici-SBIN0001234-540146111144,540146111144,2025-05-31,7763.3,0.0,35766.44
CUST_00000292,2025-06-04 11:22:40,UPI-AirtelRecharge-airtel.bill@@ibl-SBIN0001234-520447182210,520447182210,2025-06-04,9103.19,0.0,26663.25
CUST_00000292,2025-06-08 12:39:00,UPI-Zepto-zepto.pay@@ybl-KKBK0000456-461322787181,461322787181,2025-06-08,5351.43,0.0,21311.82
CUST_00000292,2025-06-12 13:54:04,UPI-AirtelRecharge-airtel.bill@@okicici-SBIN0001234-427164463482,427164463482,2025-06-12,6285.32,0.0,15026.5
CUST_00000292,2025-06-16 15:31:55,UPI-Swiggy-swiggy.orders@@okicici-ICIC0000011-527682673116,527682673116,2025-06-16,79.73,0.0,14946.77
CUST_00000292,2025-06-20 17:27:17,ATM-WDL-NFS-466910140679-MAIN BRANCH,466910140679,2025-06-20,199.46,0.0,14747.31
CUST_00000292,2025-06-24 18:30:11,UPI-BigBasket-bigbasket@@paytm-SBIN0001234-524653115722,524653115722,2025-06-24,1856.62,0.0,12890.69
CUST_00000292,2025-06-28 19:15:15,UPI-Refund-amazon.refunds@@paytm-PAYTM0123456-580549596306,580549596306,2025-06-28,0.0,3616.5,16507.19
CUST_00000292,2025-07-02 21:12:43,UPI-BESCOM-bescom.utility@@ibl-CNRB0001122-418466225692,418466225692,2025-07-02,1315.61,0.0,15191.58
CUST_00000292,2025-07-06 22:37:08,ATM-WDL-NFS-402454290686-MAIN BRANCH,402454290686,2025-07-06,3556.41,0.0,11635.17
CUST_00000292,2025-07-11 00:07:16,UPI-Swiggy-swiggy.orders@@ibl-ICIC0000011-592277086023,592277086023,2025-07-11,4002.88,0.0,7632.29
CUST_00000292,2025-07-15 00:32:40,UPI-Refund-amazon.refunds@@okhdfcbank-PAYTM0123456-452314956178,452314956178,2025-07-15,0.0,3792.74,11425.03
CUST_00000292,2025-07-19 02:06:46,UPI-Swiggy-swiggy.orders@@okaxis-ICIC0000011-430084785299,430084785299,2025-07-19,2905.23,0.0,8519.8
CUST_00000292,2025-07-23 03:52:56,UPI-Zomato-zomato.pay@@ibl-HDFC0000060-530920644590,530920644590,2025-07-23,2695.09,0.0,5824.71
CUST_00000292,2025-07-27 05:17:21,UPI-IRCTC-irctc.e-ticketing@@okicici-SBIN0001234-574085713420,574085713420,2025-07-27,575.87,0.0,5248.84
CUST_00000292,2025-07-31 06:40:39,UPI-TataPower-tatapower.bill@@paytm-UTIB0001001-474436052067,474436052067,2025-07-31,1622.34,0.0,3626.5
CUST_00000292,2025-08-04 07:10:24,UPI-Zomato-zomato.pay@@okaxis-HDFC0000060-427874150680,427874150680,2025-08-04,1240.49,0.0,2386.01
CUST_00000292,2025-08-08 08:34:35,UPI-Myntra-myntra.fashion@@okaxis-ICIC0000011-414490121856,414490121856,2025-08-08,692.31,0.0,1693.7
CUST_00000292,2025-08-12 10:08:28,UPI-Myntra-myntra.fashion@@paytm-ICIC0000011-432836982559,432836982559,2025-08-12,261.72,0.0,1431.98
CUST_00000292,2025-08-16 11:33:11,UPI-OlaCabs-olacabs@@okicici-ICIC0000011-403944868038,403944868038,2025-08-16,113.28,0.0,1318.7
CUST_00000292,2025-08-20 12:30:59,UPI-Flipkart-flipkart.pay@@paytm-HDFC0000060-507149984043,507149984043,2025-08-20,418.14,0.0,900.56
CUST_00000292,2025-08-24 14:00:14,UPI-Refund-amazon.refunds@@ibl-PAYTM0123456-526449012725,526449012725,2025-08-24,0.0,1941.87,2842.43
CUST_00000292,2025-08-28 15:19:15,UPI-PaytmMoneyLtd-PaytmMoney.MFAUTOPAY.BRK@@okicici-UTIB0001001-412998818608,412998818608,2025-08-28,70.83,0.0,2771.6
CUST_00000292,2025-09-01 16:46:43,ACH-CR-SALARY-KHATRI-NAGY-NETSALARY-517612009005,517612009005,2025-09-01,0.0,29941.4,32713.0
CUST_00000292,2025-09-05 18:02:36,UPI-Refund-amazon.refunds@@okhdfcbank-PAYTM0123456-572932310132,572932310132,2025-09-05,0.0,1958.52,34671.52
CUST_00000292,2025-09-09 19:29:47,UPI-AmazonPay-amazonpay@@okhdfcbank-PAYTM0123456-545837750144,545837750144,2025-09-09,11413.41,0.0,23258.11
CUST_00000292,2025-09-13 21:01:37,UPI-GrowwNextbill-groww.mf@@okhdfcbank-ICIC0000011-502752615878,502752615878,2025-09-13,5363.32,0.0,17894.79
CUST_00000292,2025-09-17 22:42:00,UPI-Refund-amazon.refunds@@okicici-PAYTM0123456-458247113249,458247113249,2025-09-17,0.0,2823.18,20717.97
CUST_00000292,2025-09-21 23:27:57,UPI-Flipkart-flipkart.pay@@ybl-HDFC0000060-506212583394,506212583394,2025-09-21,2582.2,0.0,18135.77
CUST_00000292,2025-09-26 00:55:56,UPI-Swiggy-swiggy.orders@@okhdfcbank-ICIC0000011-548364431849,548364431849,2025-09-26,3979.35,0.0,14156.42
CUST_00000292,2025-09-30 01:55:28,ATM-WDL-S1AC430813070841-SBI ATM TOWN CENTER,430813070841,2025-09-30,2002.84,0.0,12153.58
CUST_00000292,2025-10-04 03:41:10,UPI-UberIndia-uber.pay@@ybl-HDFC0000060-500758557436,500758557436,2025-10-04,1476.9,0.0,10676.68
CUST_00000292,2025-10-08 04:49:12,POS-NETC FASTag Recharge-582387430410,582387430410,2025-10-08,3447.93,0.0,7228.75
CUST_00000292,2025-10-12 05:53:31,UPI-Zomato-zomato.pay@@okaxis-HDFC0000060-448251195860,448251195860,2025-10-12,40.23,0.0,7188.52
CUST_00000292,2025-10-16 07:29:14,POS-NETC FASTag Recharge-587763067478,587763067478,2025-10-16,2396.53,0.0,4791.99
CUST_00000292,2025-10-20 09:14:15,UPI-TataPower-tatapower.bill@@ibl-UTIB0001001-519639849937,519639849937,2025-10-20,207.23,0.0,4584.76
CUST_00000292,2025-10-24 10:15:45,ATM-WDL-NFS-530046217353-MAIN BRANCH,530046217353,2025-10-24,1548.28,0.0,3036.48
CUST_00000292,2025-10-28 11:37:03,UPI-PaytmMoneyLtd-PaytmMoney.MFAUTOPAY.BRK@@okaxis-UTIB0001001-422778653086,422778653086,2025-10-28,749.49,0.0,2286.99
CUST_00000292,2025-11-01 12:47:42,UPI-IRCTC-irctc.e-ticketing@@okhdfcbank-SBIN0001234-522116946916,522116946916,2025-11-01,279.73,0.0,2007.26
CUST_00000292,2025-11-05 14:06:59,UPI-DividendCredit-zerodha.payout@@okicici-HDFC0000060-547517740844,547517740844,2025-11-05,0.0,1242.9,3250.16
CUST_00000292,2025-11-09 15:45:48,UPI-Zomato-zomato.pay@@ibl-HDFC0000060-402667987831,402667987831,2025-11-09,925.67,0.0,2324.49
CUST_00000292,2025-11-13 17:18:16,UPI-Blinkit-blinkit.commerce@@paytm-UTIB0001001-476150225631,476150225631,2025-11-13,452.36,0.0,1872.13
CUST_00000292,2025-11-17 18:47:29,UPI-BESCOM-bescom.utility@@ibl-CNRB0001122-552419329584,552419329584,2025-11-17,313.51,0.0,1558.62
CUST_00000292,2025-11-21 19:22:36,UPI-ZerodhaBroking-zerodha.sip@@okhdfcbank-HDFC0000060-520282784171,520282784171,2025-11-21,303.07,0.0,1255.55
CUST_00000292,2025-11-25 21:12:20,UPI-Zomato-zomato.pay@@ibl-HDFC0000060-543696463166,543696463166,2025-11-25,129.19,0.0,1126.36
CUST_00000292,2025-11-29 21:59:51,UPI-BigBasket-bigbasket@@okhdfcbank-SBIN0001234-507104853259,507104853259,2025-11-29,277.74,0.0,848.62
CUST_00000292,2025-12-03 23:34:43,UPI-Swiggy-swiggy.orders@@okhdfcbank-ICIC0000011-454487888845,454487888845,2025-12-03,189.91,0.0,658.71
CUST_00000292,2025-12-08 01:04:27,UPI-Zomato-zomato.pay@@okaxis-HDFC0000060-585290677806,585290677806,2025-12-08,132.56,0.0,526.15
CUST_00000292,2025-12-12 02:41:49,UPI-IRCTC-irctc.e-ticketing@@paytm-SBIN0001234-582667651640,582667651640,2025-12-12,54.85,0.0,471.3
CUST_00000292,2025-12-16 03:32:31,UPI-PaytmMoneyLtd-PaytmMoney.MFAUTOPAY.BRK@@ibl-UTIB0001001-516590288396,516590288396,2025-12-16,52.14,0.0,419.16
CUST_00000292,2025-12-20 04:47:10,UPI-AmazonPay-amazonpay@@okicici-PAYTM0123456-463378471860,463378471860,2025-12-20,75.05,0.0,344.11
CUST_00000292,2025-12-24 06:44:54,UPI-Swiggy-swiggy.orders@@okaxis-ICIC0000011-489761301605,489761301605,2025-12-24,116.51,0.0,227.6
CUST_00000292,2025-12-28 07:37:32,UPI-OlaCabs-olacabs@@okhdfcbank-ICIC0000011-569175279442,569175279442,2025-12-28,58.64,0.0,168.96
CUST_00000293,2025-01-01 09:06:26,UPI-Zomato-zomato.pay@@okhdfcbank-HDFC0000060-442787407538,442787407538,2025-01-01,1971.35,0.0,26443.93
CUST_00000293,2025-01-05 05:39:43,UPI-Zepto-zepto.pay@@okicici-KKBK0000456-408720177224,408720177224,2025-01-05,5066.16,0.0,21377.77
CUST_00000293,2025-01-09 01:00:02,UPI-AirtelRecharge-airtel.bill@@paytm-SBIN0001234-502488878800,502488878800,2025-01-09,4972.35,0.0,16405.42
CUST_00000293,2025-01-12 21:22:45,UPI-AirtelRecharge-airtel.bill@@paytm-SBIN0001234-436689291252,436689291252,2025-01-12,1994.14,0.0,14411.28
CUST_00000293,2025-01-16 18:12:06,UPI-Zepto-zepto.pay@@paytm-KKBK0000456-574089030881,574089030881,2025-01-16,164.79,0.0,14246.49
CUST_00000293,2025-01-20 13:59:25,UPI-Swiggy-swiggy.orders@@okaxis-ICIC0000011-494008205484,494008205484,2025-01-20,174.77,0.0,14071.72
CUST_00000293,2025-01-24 10:15:01,UPI-Zepto-zepto.pay@@okhdfcbank-KKBK0000456-497039573977,497039573977,2025-01-24,487.82,0.0,13583.9
CUST_00000293,2025-01-28 06:44:48,ATM-WDL-S1AC489103167688-SBI ATM TOWN CENTER,489103167688,2025-01-28,2992.56,0.0,10591.34
CUST_00000293,2025-02-01 02:49:40,UPI-BigBasket-bigbasket@@okicici-SBIN0001234-474685463774,474685463774,2025-02-01,3157.34,0.0,7434.0
CUST_00000293,2025-02-04 22:26:26,POS-NETC FASTag Recharge-492493473239,492493473239,2025-02-04,336.28,0.0,7097.72
CUST_00000293,2025-02-08 18:50:03,UPI-BESCOM-bescom.utility@@okhdfcbank-CNRB0001122-457500938085,457500938085,2025-02-08,2430.3,0.0,4667.42
CUST_00000293,2025-02-12 15:10:44,UPI-Blinkit-blinkit.commerce@@ibl-UTIB0001001-457798101816,457798101816,2025-02-12,1018.07,0.0,3649.35
CUST_00000293,2025-02-16 11:33:05,UPI-TataPower-tatapower.bill@@paytm-UTIB0001001-479901411487,479901411487,2025-02-16,509.36,0.0,3139.99
CUST_00000293,2025-02-20 08:14:01,UPI-GrowwNextbill-groww.mf@@ibl-ICIC0000011-537198569538,537198569538,2025-02-20,401.34,0.0,2738.65
CUST_00000293,2025-02-24 03:27:57,UPI-DividendCredit-zerodha.payout@@okhdfcbank-HDFC0000060-458157536515,458157536515,2025-02-24,0.0,8311.4,11050.05
CUST_00000293,2025-02-28 00:30:36,UPI-Blinkit-blinkit.commerce@@okaxis-UTIB0001001-536892947002,536892947002,2025-02-28,1334.29,0.0,9715.76
CUST_00000293,2025-03-03 20:46:43,UPI-AmazonPay-amazonpay@@okicici-PAYTM0123456-465995214519,465995214519,2025-03-03,3156.85,0.0,6558.91
CUST_00000293,2025-03-07 16:34:58,UPI-BESCOM-bescom.utility@@ibl-CNRB0001122-569603645692,569603645692,2025-03-07,1240.05,0.0,5318.86
CUST_00000293,2025-03-11 12:54:20,UPI-Zomato-zomato.pay@@ybl-HDFC0000060-549670261452,549670261452,2025-03-11,1852.76,0.0,3466.1
CUST_00000293,2025-03-15 08:41:11,UPI-Zepto-zepto.pay@@okicici-KKBK0000456-423157980688,423157980688,2025-03-15,695.1,0.0,2771.0
CUST_00000293,2025-03-19 05:22:24,UPI-ZerodhaBroking-zerodha.sip@@okicici-HDFC0000060-532202210179,532202210179,2025-03-19,889.99,0.0,1881.01
CUST_00000293,2025-03-23 01:20:36,UPI-ZerodhaBroking-zerodha.sip@@okhdfcbank-HDFC0000060-468105160484,468105160484,2025-03-23,520.69,0.0,1360.32
CUST_00000293,2025-03-26 21:56:27,UPI-Blinkit-blinkit.commerce@@paytm-UTIB0001001-462994274380,462994274380,2025-03-26,198.43,0.0,1161.89
CUST_00000293,2025-03-30 17:47:52,UPI-Swiggy-swiggy.orders@@okicici-ICIC0000011-429221439805,429221439805,2025-03-30,331.58,0.0,830.31
CUST_00000293,2025-04-03 14:29:14,UPI-TataPower-tatapower.bill@@paytm-UTIB0001001-562265208804,562265208804,2025-04-03,263.32,0.0,566.99
CUST_00000293,2025-04-07 09:53:59,UPI-Refund-amazon.refunds@@okhdfcbank-PAYTM0123456-525208145261,525208145261,2025-04-07,0.0,3034.52,3601.51
CUST_00000293,2025-04-11 06:35:27,UPI-AmazonPay-amazonpay@@paytm-PAYTM0123456-424264957032,424264957032,2025-04-11,1009.58,0.0,2591.93
